Unnamed: 0.1,Unnamed: 0,id,question,question_concept,choices,answerKey,answer_options_formatted,answer,choices_copy,masked_options,question_answer,masked_question,masked_word_answer,extracted_terms,rel_info_generated,leakage_in_bucket,can_be_data_leakage,seen_terms
83,505,15c68e50e58319ae935c8076cdaf48d3,"After the guilty verdict in the killing the judge gave a speech, he told the murderer he was pure what?",killing,"['wrong', 'death of', 'bad', 'negative', 'evil']",E,"A: wrong
B: death of
C: bad
D: negative
E: evil",evil,"['wrong', 'death of', 'bad', '', 'evil']",['negative'],"Question: After the guilty verdict in the killing the judge gave a speech, he told the murderer he was pure what?
Answer:
A: wrong
B: death of
C: bad
D: 
E: evil","After the guilty verdict in the killing the judge gave a (), he told the murderer he was pure what?",speech,"['pure what', 'verdict', 'judge', 'murderer', 'pure']","Here is a relevant context incorporating the key terms:

The courtroom was silent as the judge prepared to deliver the verdict. All eyes were on him, awaiting his ruling on whether the defendant was guilty of the heinous murder charges. The prosecution had argued forcefully that the accused was a cold-blooded murderer who deserved the harshest punishment. However, the defense maintained their client's innocence, claiming he was a pure soul incapable of such an evil act. 

As the judge cleared his throat, the tension was palpable. He looked straight at the defendant and stated, ""Based on the evidence presented and the testimony given, this court finds the defendant...not guilty."" Gasps filled the room as some celebrated while others sat stunned. The judge continued, ""The burden of proving guilt beyond a reasonable doubt was not met. This man may walk free as the law deems him pure in the eyes of the court on this day."" Whether truly innocent or not, the verdict had been delivered, highlighting how complex cases can create vastly divergent perspectives on purity and guilt.",Relevent Info,True,Evil.
84,1485,08635abd9b1b2fbe1bd3a23f03ceff63,"Matt had issues controlling his anger, what did he do when someone set him off?",anger,"['destroy enemy', 'punch', 'cool off', 'write letter', 'illustrate point']",B,"A: destroy enemy
B: punch
C: cool off
D: write letter
E: illustrate point",punch,"['destroy enemy', 'punch', '', 'write letter', 'illustrate point']",['cool off'],"Question: Matt had issues controlling his anger, what did he do when someone set him off?
Answer:
A: destroy enemy
B: punch
C: 
D: write letter
E: illustrate point","Matt had () controlling his anger, what did he do when someone set him off?",issues,"['Matt', 'had', 'anger', 'when']","Here is a paragraph incorporating the key terms in a meaningful context:

Matt had struggled with anger issues for as long as he could remember. When he was a child, even minor frustrations would set off explosive tantrums. As he got older, his anger became more internalized, manifesting as brooding resentment and harsh criticism of others. Matt knew his anger was unhealthy and damaging to his relationships, but he felt powerless to control it. It was only when his wife issued an ultimatum - get help or she was leaving - that Matt finally sought counseling. Through therapy, he learned techniques to recognize the triggers for his anger and strategies to defuse it before it spiraled out of control. It was a long journey, but slowly Matt gained mastery over his emotions. While he still experienced anger at times, it no longer controlled him.",,False,Difficulty
85,1690,5cd7f44bbf730dfae5ef2a362d2e5149,What can help you with an illness?,illness,"['elderly person', 'sick person', 'hospital', ""doctor's office"", 'stomach']",D,"A: elderly person
B: sick person
C: hospital
D: doctor's office
E: stomach",doctor'soffice,"['elderly person', '', 'hospital', ""doctor's office"", 'stomach']",['sick person'],"Question: What can help you with an illness?
Answer:
A: elderly person
B: 
C: hospital
D: doctor's office
E: stomach",What can help you with an ()?,illness,"['help', 'illness']","Here is a paragraph incorporating the key terms ""help"" and ""illness"":

When someone is dealing with an illness, whether physical or mental, getting the proper help is crucial. Illnesses can range from minor ailments to serious, life-threatening conditions, and seeking timely medical assistance can make a significant difference in the treatment and management of the illness. Help can come in various forms, such as consulting with healthcare professionals, receiving medical treatment, or accessing support services. In some cases, help may involve lifestyle changes, medication, or therapy to manage the symptoms and improve overall well-being. Seeking help early on can prevent an illness from worsening and can increase the chances of a successful recovery or effective management of the condition. Ultimately, recognizing the need for help and taking proactive steps to address an illness can greatly improve an individual's quality of life.",,False,Ailment
86,297,390eef19c5f2b7fbd42f56cf036e1fd3,Where will a bullet projectile be found during a war?,projectile,"['battle field', 'museum', 'weapon', 'canon', 'tornado']",A,"A: battle field
B: museum
C: weapon
D: canon
E: tornado",battlefield,"['battle field', 'museum', 'weapon', '', 'tornado']",['canon'],"Question: Where will a bullet projectile be found during a war?
Answer:
A: battle field
B: museum
C: weapon
D: 
E: tornado",Where will a bullet () be found during a war?,projectile,"['Where', 'bullet', 'found']","Here is a paragraph incorporating the key terms where, bullet, and found in a relevant context:

The crime scene investigators meticulously combed the area where the victim was last seen alive. Every inch was scrutinized for potential evidence. Under a shrub near the entrance, one of the forensics team members found a bullet casing partially buried in the dirt. The discovery of the bullet casing was a crucial piece of the puzzle, suggesting a firearm had been discharged at the location. The team carefully collected the casing, ensuring proper handling to preserve any fingerprints or DNA that could be found on it. The presence of the bullet raised alarming questions about what had transpired at the scene and intensified the urgency to uncover the truth behind the victim's fate.",,False,Cartridge
87,4977,bf1116612abf1a5948e2e3ba94bff3ae,"She was playing violin with the hope of recording it someday, what did she want to do with her talent?",play violin,"['calluses', 'playing wrong note', 'audition', 'making music', 'read music']",D,"A: calluses
B: playing wrong note
C: audition
D: making music
E: read music",makingmusic,"['calluses', '', 'audition', 'making music', 'read music']",['playing wrong note'],"Question: She was playing violin with the hope of recording it someday, what did she want to do with her talent?
Answer:
A: calluses
B: 
C: audition
D: making music
E: read music","She was playing violin with the hope of recording it someday, what did she want to do with her ()?",talent,"['playing', 'hope', 'recording', 'want']","Here is a paragraph incorporating the key terms playing, hope, recording, and want:

As the young musician sat down with her guitar, she couldn't help but feel a sense of hope and excitement. She had been practicing tirelessly, playing the same chords and melodies over and over again, all in preparation for this moment - her first time recording in a professional studio. It was something she had wanted for as long as she could remember, ever since she first picked up the instrument and felt that indescribable connection. Now, with the microphones set up and the engineer giving her a nod, she took a deep breath and began to play, pouring her heart and soul into every note. This recording would be a culmination of her hard work and a stepping stone towards making her dreams a reality.",Relevent Info,True,recording
88,47,c428412a660f34965772a7389ce58e0a,What might be the result of a season of successful skiing?,skiing,"['finish line', 'broken bones', 'broken legs', 'chapped lips', 'healthy body']",E,"A: finish line
B: broken bones
C: broken legs
D: chapped lips
E: healthy body",healthybody,"['finish line', '', 'broken legs', 'chapped lips', 'healthy body']",['broken bones'],"Question: What might be the result of a season of successful skiing?
Answer:
A: finish line
B: 
C: broken legs
D: chapped lips
E: healthy body",What might be the () of a season of successful skiing?,result,"['result', 'season']","Here is a paragraph incorporating the key terms ""result"" and ""season"":

The team's performance throughout the season was a roller coaster ride, with highs and lows that kept fans on the edge of their seats. Despite facing numerous challenges and setbacks, their perseverance and determination ultimately paid off. The result of their hard work and unwavering spirit was a remarkable turnaround that propelled them into the playoffs. As the season drew to a close, they found themselves in a position to compete for the championship, a testament to their ability to overcome adversity and rise to the occasion when it mattered most. The culmination of the season would be decided in the final games, where the team's true mettle would be put to the ultimate test.",,False,Culmination
89,1086,bd9b81f43baf042635fee3b20c98e705,"Working in the vegetable garden everyday is good for you, you get to spend time where?",vegetable garden,"['backyard', 'outside', 'amusement park', 'eating', 'back yard']",B,"A: backyard
B: outside
C: amusement park
D: eating
E: back yard",outside,"['backyard', 'outside', 'amusement park', '', 'back yard']",['eating'],"Question: Working in the vegetable garden everyday is good for you, you get to spend time where?
Answer:
A: backyard
B: outside
C: amusement park
D: 
E: back yard","Working in the vegetable () everyday is good for you, you get to spend time where?",garden,,,Seen Q,True,Garden
90,726,a1b81a0188d5ee00088a166e3aea5446,What type of water transportation is human powered?,human,"['turn away', 'let down', 'have to sleep', 'run', 'row boat']",E,"A: turn away
B: let down
C: have to sleep
D: run
E: row boat",rowboat,"['turn away', '', 'have to sleep', 'run', 'row boat']",['let down'],"Question: What type of water transportation is human powered?
Answer:
A: turn away
B: 
C: have to sleep
D: run
E: row boat",What type of water () is human powered?,transportation,"['type', 'human', 'powered']","Here is a paragraph incorporating the key terms type, human, and powered:

In today's technologically advanced world, we often rely on machines and automation to perform tasks that were once solely powered by human effort. However, there is still a type of transportation that remains fundamentally human-powered - the bicycle. Unlike cars, trains, or airplanes that run on fossil fuels or electricity, bicycles harness the physical energy of the human rider through pedaling. This simple yet ingenious invention allows individuals to propel themselves efficiently over long distances using only the power generated by their own muscles. The bicycle stands as a testament to the remarkable capabilities of the human body and our ability to create innovative solutions that are both environmentally friendly and promote physical activity. Despite the prevalence of motorized vehicles, this human-powered type of transportation continues to be embraced by millions worldwide for its practicality, health benefits, and minimal environmental impact.",,False,Rowing
91,3418,144d734404d15d00e048ec209eb8ed92,"If you saw a fish break the surface of the water and flap its fins in the air, you might think it is doing what?",fish,"['school together', 'pets', 'attempt to fly', 'find food', 'hatred']",C,"A: school together
B: pets
C: attempt to fly
D: find food
E: hatred",attempttofly,"['', 'pets', 'attempt to fly', 'find food', 'hatred']",['school together'],"Question: If you saw a fish break the surface of the water and flap its fins in the air, you might think it is doing what?
Answer:
A: 
B: pets
C: attempt to fly
D: find food
E: hatred","If you saw a () break the surface of the water and flap its fins in the air, you might think it is doing what?",fish,"['saw', 'break', 'air', 'think', 'doing']","Here is a paragraph incorporating the key terms saw, break, air, think, and doing in a meaningful context:

As Sarah gazed out the window, she saw a large branch break off from the old oak tree in the backyard, crashing to the ground. The sudden movement caused a gust of air to swirl around her. She couldn't help but think about what she had been doing just moments before - mindlessly scrolling on her phone instead of enjoying the beautiful day outside. The broken branch seemed to snap her out of her daze, reminding her not to take the simple pleasures of life for granted. Sarah made a promise to herself to spend more time appreciating the world around her rather than getting lost in digital distractions.",,False,Breathing
92,1039,f85b6ec6ad784b0664935f21877003cd,Where might you find a computer user that is visiting a foreign city and didn't bring their own computer along?,computer user,"['school', 'hell', 'internet cafe', 'office building', 'despair']",C,"A: school
B: hell
C: internet cafe
D: office building
E: despair",internetcafe,"['school', 'hell', 'internet cafe', '', 'despair']",['office building'],"Question: Where might you find a computer user that is visiting a foreign city and didn't bring their own computer along?
Answer:
A: school
B: hell
C: internet cafe
D: 
E: despair",Where might you find a computer () that is visiting a foreign city and didn't bring their own computer along?,user,"['foreign city', 'Where', 'computer', 'user', 'foreign', 'own']","Here is a paragraph incorporating the key terms in a meaningful context:

When traveling to a foreign city, it's important for computer users to be aware of potential security risks. Cybercriminals may attempt to gain unauthorized access to a user's device by tricking them into connecting to malicious Wi-Fi hotspots or downloading malware. To protect their data and personal information, users should avoid accessing sensitive accounts or entering passwords on public networks in a foreign location. Instead, they should use a virtual private network (VPN) to create an encrypted connection back to their own home or work network. Being cautious about what information is accessed on foreign networks can help keep users' computers and data secure while traveling abroad.",,False,Cafe
93,1974,0abf342a1e79ad512937a194474480ed,When you're getting drunk and stumbling what might you be feeling?,getting drunk,"['stumbling', 'nausea', 'fights', 'death', 'your head hit the ground']",B,"A: stumbling
B: nausea
C: fights
D: death
E: your head hit the ground",nausea,"['stumbling', 'nausea', 'fights', 'death', '']",['your head hit the ground'],"Question: When you're getting drunk and stumbling what might you be feeling?
Answer:
A: stumbling
B: nausea
C: fights
D: death
E: ",When you're getting () and stumbling what might you be feeling?,drunk,,,Seen Q,True,Drunk
94,4723,28a6d37816be84e77ac79bef5a12b433,"The man was sick of secular consumerism, what life did he seek instead?",secular,"['eternal', 'married life', 'religious', 'monastic', 'unpredictable']",D,"A: eternal
B: married life
C: religious
D: monastic
E: unpredictable",monastic,"['eternal', 'married life', '', 'monastic', 'unpredictable']",['religious'],"Question: The man was sick of secular consumerism, what life did he seek instead?
Answer:
A: eternal
B: married life
C: 
D: monastic
E: unpredictable","The man was sick of secular consumerism, what () did he seek instead?",life,"['secular consumerism', 'man', 'secular', 'instead']","Here is a paragraph incorporating the key terms secular consumerism, man, secular, and instead:

In today's world, secular consumerism has become a dominant force, shaping the values and aspirations of modern man. Rather than finding fulfillment in spiritual or religious pursuits, many individuals have turned to material possessions and consumption as a means of deriving meaning and satisfaction. This secular mindset prioritizes the acquisition of goods and experiences over transcendent or metaphysical concerns. Instead of seeking solace in the divine or the sacred, secular consumerism encourages individuals to invest their time, energy, and resources in the pursuit of material wealth, social status, and fleeting pleasures. Consequently, the relentless cycle of desire, consumption, and eventual dissatisfaction has become a defining characteristic of contemporary secular societies.",,False,Spirituality
95,4263,18c43c58a0e0472084ad630d4d0c1093,Joe learned some relaxing exercises from his therapist.  They all centered around what sort of action?,relaxing,"['feeling good', 'deep breathing', 'sleeping', 'taking a bath', 'fall asleep']",B,"A: feeling good
B: deep breathing
C: sleeping
D: taking a bath
E: fall asleep",deepbreathing,"['feeling good', 'deep breathing', '', 'taking a bath', 'fall asleep']",['sleeping'],"Question: Joe learned some relaxing exercises from his therapist.  They all centered around what sort of action?
Answer:
A: feeling good
B: deep breathing
C: 
D: taking a bath
E: fall asleep",Joe learned some relaxing exercises from his therapist.  They all centered around what () of action?,sort,"['relaxing exercises', 'relaxing', 'centered', 'action']","Here is a paragraph incorporating the key terms relaxing exercises, relaxing, centered, and action:

When life feels hectic and overwhelming, it's important to take a step back and engage in relaxing exercises to find your center. Practices like deep breathing, meditation, and gentle yoga can help quiet the mind and relax the body. As you focus on your breath and release tension, you become more centered and grounded in the present moment. From this relaxed and centered state, you're better able to take mindful action and tackle challenges with a clear head. Making time for relaxing activities allows you to recharge so you can take effective action towards your goals without burning out. Whether it's 5 minutes or an hour, prioritizing relaxation provides the foundation for focused, purposeful action in your daily life.",Relevent Info,True,Inaction
96,7001,80138b9cea63d347acdacdba0c5ed16b,James turned on his computer and the monitor lit on the room.  What might his body do as he stands there?,computer,"['see a ghost', 'become sensible', 'make decisions', 'crash', 'cast shadow']",E,"A: see a ghost
B: become sensible
C: make decisions
D: crash
E: cast shadow",castshadow,"['', 'become sensible', 'make decisions', 'crash', 'cast shadow']",['see a ghost'],"Question: James turned on his computer and the monitor lit on the room.  What might his body do as he stands there?
Answer:
A: 
B: become sensible
C: make decisions
D: crash
E: cast shadow",James turned on his () and the monitor lit on the room.  What might his body do as he stands there?,computer,"['James', 'monitor', 'room', 'body', 'stands']","Here is a context incorporating the key terms:

James worked as a security guard, monitoring the rooms of a large office building. His job required him to remain vigilant, keeping a watchful eye on the security monitors that displayed live footage from cameras positioned throughout the premises. As he scanned the screens, he noticed a suspicious figure lurking in one of the rooms. The person's body language and furtive movements immediately raised red flags. James quickly stood up from his chair, ready to respond and investigate the potential threat. With years of experience under his belt, he knew how crucial it was to act swiftly and decisively in such situations. Maintaining a calm demeanor, he alerted his colleagues and prepared to confront the intruder, determined to ensure the safety of the building and its occupants.",,False,Glow
97,6268,d683040f7fb16669504f36845cee5cae,If an insurance adjuster finds your claim incorrect they will do what?,claim,"['forgive', 'disown reject', 'relinquish', 'deny', 'give back']",D,"A: forgive
B: disown reject
C: relinquish
D: deny
E: give back",deny,"['forgive', 'disown reject', 'relinquish', 'deny', '']",['give back'],"Question: If an insurance adjuster finds your claim incorrect they will do what?
Answer:
A: forgive
B: disown reject
C: relinquish
D: deny
E: ",If an () adjuster finds your claim incorrect they will do what?,insurance,"['insurance adjuster', 'insurance', 'adjuster']","Here is some relevant context incorporating the key terms insurance adjuster, insurance, and adjuster:

An insurance adjuster is a professional who investigates insurance claims on behalf of insurance companies. When someone files a claim with their insurance provider, such as for damage to their home, vehicle, or other insured property, an adjuster is assigned to evaluate the claim. The adjuster's role is to inspect the reported damage or loss, review any evidence and documentation, interview the claimant and any witnesses, and then determine the insurance company's liability based on the specific insurance policy.

Adjusters must have a thorough understanding of insurance policies, coverage details, exclusions, and the claims process. They act as an impartial third party between the claimant and the insurance company. After conducting their investigation, the adjuster prepares a report outlining the extent of the damages or losses and calculates a claims settlement amount that the insurance company should pay out based on their findings. Effective adjusters need strong analytical, negotiation, and communication skills to properly assess claims and explain their decisions to claimants. Both staff adjusters employed by insurance companies and independent adjusters hired on a contract basis provide these critical claims adjustment services within the insurance industry.",,False,Deny
98,2989,fe780c1e09eb8ddeace179db3b3667fa,Bill loved riding his bike and did it all the time.  He had trouble going up hills and sometimes pushed himself to the point of what?,riding bike,"['falling down', 'give up', 'exhaustion', 'travelling', 'going somewhere']",C,"A: falling down
B: give up
C: exhaustion
D: travelling
E: going somewhere",exhaustion,"['falling down', '', 'exhaustion', 'travelling', 'going somewhere']",['give up'],"Question: Bill loved riding his bike and did it all the time.  He had trouble going up hills and sometimes pushed himself to the point of what?
Answer:
A: falling down
B: 
C: exhaustion
D: travelling
E: going somewhere",Bill loved riding his bike and did it all the ().  He had trouble going up hills and some()s pushed himself to the point of what?,time,"['riding', 'bike', 'trouble', 'going', 'hills', 'point']","Here is a paragraph incorporating the key terms in a meaningful context:

Riding my bike has always been one of my favorite activities, but lately I've been having trouble going up hills. No matter how much I train, those steep inclines always seem to sap my energy and determination. The other day, I nearly reached the point of giving up halfway up a particularly brutal hill. My legs were burning, my lungs felt like they were on fire, and I could barely keep pedaling. However, I refused to get off and walk my bike to the top. I dug deep, shifted into an easier gear, and slowly but surely made it over that summit. While conquering hills on my bike will likely always be a challenge, overcoming them gives me such a sense of accomplishment. I'll keep riding and keep tackling those daunting climbs, one painful pedal stroke at a time.",Relevent Info,True,Exhaustion
99,3262,4940cfa669ed367ebdb9c4143cf5d60e,"After I urinate and flush the toilet and wash my hands, what should I do next?",urinate,"['flush toilet', 'dry hands', 'zip pants', 'eat', 'wash hands']",D,"A: flush toilet
B: dry hands
C: zip pants
D: eat
E: wash hands",eat,"['flush toilet', 'dry hands', '', 'eat', 'wash hands']",['zip pants'],"Question: After I urinate and flush the toilet and wash my hands, what should I do next?
Answer:
A: flush toilet
B: dry hands
C: 
D: eat
E: wash hands","After I urinate and flush the () and wash my hands, what should I do next?",toilet,"['flush', 'hands', 'next']","Here is a relevant context incorporating the key terms flush, hands, and next:

Proper hand hygiene is crucial in preventing the spread of germs and infections. After using the restroom, it's essential to flush the toilet to remove waste and minimize the aerosolization of bacteria and viruses. The next step is to thoroughly wash your hands with soap and water. Lather your hands, including the backs, between the fingers, and under the nails, for at least 20 seconds. Scrubbing your hands with soap and water helps dislodge and remove any remaining germs or contaminants. Rinse your hands under clean, running water, and then dry them thoroughly with a clean towel or air dryer. This simple routine of flushing the toilet and washing your hands next can significantly reduce the risk of transmitting illnesses and promoting a healthier environment for yourself and others around you.",,False,Toilet.
